age,job,marital_status,education,balance_eur,housing_loan,personal_loan,communication_type,contacts_this_campaign,days_since_previous_contact,contacts_before_campaign,previous_campaign_outcome,subscribed,call_duration_minutes,days_since_previous_contact_nan,contacts_before_campaign_nan,date,weekday,month,was_contacted_before,job_group,has_loan,has_both_loan
56,management,Married,unknown,4623,0,0,cellular,1,-1,0,unknown,1,5.8,,,2009-08-17,Monday,August,0,Admin/Mgmt/Tech,0,0
82,retired,Married,secondary,276,0,0,telephone,1,-1,0,unknown,1,3.316666666666667,,,2009-08-17,Monday,August,0,Student/Retired/Unemployed,0,0
70,entrepreneur,Married,tertiary,15265,0,0,cellular,2,-1,0,unknown,0,9.183333333333334,,,2009-08-17,Monday,August,0,Entrepreneur/Self-employed,0,0
57,management,Married,secondary,139,0,0,cellular,1,-1,0,unknown,0,1.3333333333333333,,,2009-08-17,Monday,August,0,Admin/Mgmt/Tech,0,0
77,retired,Married,tertiary,0,0,0,cellular,1,-1,0,unknown,1,4.766666666666667,,,2009-08-17,Monday,August,0,Student/Retired/Unemployed,0,0
31,management,Single,tertiary,1441,0,0,cellular,1,-1,0,unknown,0,2.6,,,2009-08-17,Monday,August,0,Admin/Mgmt/Tech,0,0
56,blue-collar,Married,secondary,241,1,0,cellular,2,-1,0,unknown,0,1.6166666666666667,,,2009-08-17,Monday,August,0,Blue-collar/Service,1,0
36,services,Single,tertiary,1189,0,0,cellular,1,-1,0,unknown,1,3.6666666666666665,,,2009-08-17,Monday,August,0,Blue-collar/Service,0,0
34,technician,Single,secondary,1227,0,0,telephone,1,109,1,other,0,2.033333333333333,109.0,1.0,2009-08-17,Monday,August,1,Admin/Mgmt/Tech,0,0
26,student,Single,secondary,0,0,0,cellular,1,82,2,failure,0,3.95,82.0,2.0,2009-08-17,Monday,August,1,Student/Retired/Unemployed,0,0
30,admin.,Married,tertiary,591,1,0,cellular,1,-1,0,unknown,0,1.9166666666666667,,,2009-08-17,Monday,August,0,Admin/Mgmt/Tech,1,0
29,student,Single,unknown,7585,0,0,telephone,1,-1,0,unknown,0,2.05,,,2009-08-17,Monday,August,0,Student/Retired/Unemployed,0,0
26,management,Single,tertiary,948,1,0,cellular,1,-1,0,unknown,0,2.0833333333333335,,,2009-08-17,Monday,August,0,Admin/Mgmt/Tech,1,0
45,technician,Single,secondary,982,1,0,cellular,2,454,3,success,0,2.05,454.0,3.0,2009-08-17,Monday,August,1,Admin/Mgmt/Tech,1,0
52,management,Married,tertiary,7,0,0,cellular,2,-1,0,unknown,0,6.1,,,2009-08-17,Monday,August,0,Admin/Mgmt/Tech,0,0
35,management,Single,tertiary,431,0,0,cellular,2,397,1,failure,1,5.716666666666667,397.0,1.0,2009-08-17,Monday,August,1,Admin/Mgmt/Tech,0,0
50,technician,Married,secondary,2218,1,0,cellular,1,-1,0,unknown,1,11.85,,,2009-08-17,Monday,August,0,Admin/Mgmt/Tech,1,0
58,management,Married,tertiary,1394,0,0,cellular,1,83,1,other,0,10.466666666666667,83.0,1.0,2009-08-17,Monday,August,1,Admin/Mgmt/Tech,0,0
39,management,Single,tertiary,763,0,0,cellular,1,-1,0,unknown,0,3.2,,,2009-08-17,Monday,August,0,Admin/Mgmt/Tech,0,0
36,admin.,Married,secondary,953,1,0,cellular,1,81,2,failure,0,1.3333333333333333,81.0,2.0,2009-08-17,Monday,August,1,Admin/Mgmt/Tech,1,0
67,retired,Married,unknown,696,0,0,telephone,1,105,2,failure,0,1.9833333333333334,105.0,2.0,2009-08-17,Monday,August,1,Student/Retired/Unemployed,0,0
62,retired,Married,secondary,1495,0,0,cellular,1,196,1,success,1,10.1,196.0,1.0,2009-08-17,Monday,August,1,Student/Retired/Unemployed,0,0
26,management,Single,tertiary,828,1,0,cellular,1,199,1,failure,1,2.6,199.0,1.0,2009-08-17,Monday,August,1,Admin/Mgmt/Tech,1,0
67,retired,Married,primary,585,0,0,cellular,1,-1,0,unknown,0,1.8166666666666667,,,2009-08-17,Monday,August,0,Student/Retired/Unemployed,0,0
36,management,Single,tertiary,609,0,0,cellular,2,-1,0,unknown,0,0.55,,,2009-08-18,Tuesday,August,0,Admin/Mgmt/Tech,0,0
24,technician,Married,secondary,556,1,0,cellular,2,-1,0,unknown,1,7.666666666666667,,,2009-08-18,Tuesday,August,0,Admin/Mgmt/Tech,1,0
26,management,Single,tertiary,2506,0,0,cellular,1,82,3,failure,0,2.2333333333333334,82.0,3.0,2009-08-18,Tuesday,August,1,Admin/Mgmt/Tech,0,0
61,management,Married,secondary,1128,0,0,cellular,2,-1,0,unknown,0,4.05,,,2009-08-18,Tuesday,August,0,Admin/Mgmt/Tech,0,0
70,management,Married,tertiary,10171,0,0,cellular,2,-1,0,unknown,0,1.0833333333333333,,,2009-08-18,Tuesday,August,0,Admin/Mgmt/Tech,0,0
71,retired,Married,unknown,1741,0,0,cellular,1,-1,0,unknown,0,2.95,,,2009-08-18,Tuesday,August,0,Student/Retired/Unemployed,0,0
52,management,Married,tertiary,583,0,0,cellular,1,84,1,failure,0,1.0166666666666666,84.0,1.0,2009-08-18,Tuesday,August,1,Admin/Mgmt/Tech,0,0
55,management,Married,tertiary,12972,0,0,telephone,1,-1,0,unknown,1,3.4166666666666665,,,2009-08-18,Tuesday,August,0,Admin/Mgmt/Tech,0,0
58,technician,Married,tertiary,883,0,0,cellular,1,78,2,failure,0,9.05,78.0,2.0,2009-08-18,Tuesday,August,1,Admin/Mgmt/Tech,0,0
37,management,Married,tertiary,3794,0,0,cellular,1,379,1,failure,0,2.45,379.0,1.0,2009-08-18,Tuesday,August,1,Admin/Mgmt/Tech,0,0
22,student,Single,secondary,948,0,0,telephone,1,197,2,failure,1,3.5833333333333335,197.0,2.0,2009-08-18,Tuesday,August,1,Student/Retired/Unemployed,0,0
30,student,Single,secondary,48,0,0,cellular,1,173,1,failure,1,2.683333333333333,173.0,1.0,2009-08-18,Tuesday,August,1,Student/Retired/Unemployed,0,0
79,housemaid,Married,primary,0,0,0,cellular,1,-1,0,unknown,0,1.5,,,2009-08-18,Tuesday,August,0,Blue-collar/Service,0,0
30,blue-collar,Married,secondary,136,0,0,cellular,1,-1,0,unknown,0,1.6833333333333333,,,2009-08-18,Tuesday,August,0,Blue-collar/Service,0,0
39,services,Single,secondary,445,0,0,telephone,1,-1,0,unknown,0,1.8,,,2009-08-18,Tuesday,August,0,Blue-collar/Service,0,0
55,technician,Single,tertiary,0,0,0,cellular,1,-1,0,unknown,1,3.95,,,2009-08-18,Tuesday,August,0,Admin/Mgmt/Tech,0,0
35,management,Single,tertiary,3751,1,0,cellular,2,124,2,failure,0,3.5,124.0,2.0,2009-08-18,Tuesday,August,1,Admin/Mgmt/Tech,1,0
32,technician,Married,tertiary,2688,0,0,cellular,1,-1,0,unknown,0,1.6833333333333333,,,2009-08-18,Tuesday,August,0,Admin/Mgmt/Tech,0,0
44,management,Married,tertiary,-600,1,0,cellular,1,-1,0,unknown,0,6.0,,,2009-08-18,Tuesday,August,0,Admin/Mgmt/Tech,1,0
34,housemaid,Married,tertiary,0,0,0,cellular,1,84,2,failure,1,2.466666666666667,84.0,2.0,2009-08-18,Tuesday,August,1,Blue-collar/Service,0,0
64,retired,Married,secondary,4083,0,0,cellular,1,-1,0,unknown,0,1.95,,,2009-08-18,Tuesday,August,0,Student/Retired/Unemployed,0,0
65,retired,Married,secondary,3812,0,0,cellular,1,-1,0,unknown,0,6.05,,,2009-08-18,Tuesday,August,0,Student/Retired/Unemployed,0,0
31,management,Married,tertiary,537,1,0,cellular,1,-1,0,unknown,1,3.6,,,2009-08-18,Tuesday,August,0,Admin/Mgmt/Tech,1,0
55,technician,Married,secondary,1938,0,1,cellular,1,386,3,success,1,3.216666666666667,386.0,3.0,2009-08-18,Tuesday,August,1,Admin/Mgmt/Tech,1,0
34,management,Single,tertiary,5,0,0,cellular,2,-1,0,unknown,1,6.166666666666667,,,2009-08-18,Tuesday,August,0,Admin/Mgmt/Tech,0,0
49,technician,Single,secondary,9131,1,0,cellular,1,461,5,failure,1,8.866666666666667,461.0,5.0,2009-08-18,Tuesday,August,1,Admin/Mgmt/Tech,1,0
49,entrepreneur,Single,tertiary,2209,0,0,cellular,1,-1,0,unknown,0,5.116666666666666,,,2009-08-18,Tuesday,August,0,Entrepreneur/Self-employed,0,0
69,housemaid,Married,primary,1080,0,0,cellular,2,118,2,failure,0,3.283333333333333,118.0,2.0,2009-08-18,Tuesday,August,1,Blue-collar/Service,0,0
60,management,Married,secondary,0,0,0,telephone,3,-1,0,unknown,0,4.666666666666667,,,2009-08-18,Tuesday,August,0,Admin/Mgmt/Tech,0,0
67,retired,Single,tertiary,443,0,0,cellular,1,-1,0,unknown,1,7.35,,,2009-08-18,Tuesday,August,0,Student/Retired/Unemployed,0,0
49,management,Married,tertiary,629,0,0,cellular,4,-1,0,unknown,0,7.183333333333334,,,2009-08-19,Wednesday,August,0,Admin/Mgmt/Tech,0,0
56,housemaid,Single,secondary,256,0,0,cellular,5,117,2,other,0,3.6666666666666665,117.0,2.0,2009-08-19,Wednesday,August,1,Blue-collar/Service,0,0
67,retired,Married,unknown,6320,0,0,telephone,2,-1,0,unknown,0,9.633333333333333,,,2009-08-19,Wednesday,August,0,Student/Retired/Unemployed,0,0
57,retired,Married,tertiary,1458,0,0,cellular,1,107,5,failure,0,4.166666666666667,107.0,5.0,2009-08-19,Wednesday,August,1,Student/Retired/Unemployed,0,0
58,retired,Married,tertiary,0,0,0,cellular,4,-1,0,unknown,0,3.45,,,2009-08-19,Wednesday,August,0,Student/Retired/Unemployed,0,0
43,admin.,Married,secondary,132,0,0,cellular,1,84,3,success,1,9.566666666666666,84.0,3.0,2009-08-19,Wednesday,August,1,Admin/Mgmt/Tech,0,0
63,retired,Married,secondary,1612,0,0,cellular,2,183,2,success,0,6.65,183.0,2.0,2009-08-19,Wednesday,August,1,Student/Retired/Unemployed,0,0
22,admin.,Single,secondary,4111,0,1,cellular,1,-1,0,unknown,0,1.0833333333333333,,,2009-08-19,Wednesday,August,0,Admin/Mgmt/Tech,1,0
89,retired,Married,tertiary,553,0,0,telephone,5,-1,0,unknown,0,33.78333333333333,,,2009-08-19,Wednesday,August,0,Student/Retired/Unemployed,0,0
26,management,Single,tertiary,3704,0,0,cellular,4,-1,0,unknown,1,3.966666666666667,,,2009-08-19,Wednesday,August,0,Admin/Mgmt/Tech,0,0
35,technician,Single,tertiary,2658,1,0,cellular,2,141,3,failure,1,12.8,141.0,3.0,2009-08-19,Wednesday,August,1,Admin/Mgmt/Tech,1,0
25,technician,Single,tertiary,3411,0,0,cellular,2,-1,0,unknown,1,3.75,,,2009-08-19,Wednesday,August,0,Admin/Mgmt/Tech,0,0
38,admin.,Single,secondary,407,1,1,cellular,1,-1,0,unknown,0,1.4833333333333334,,,2009-08-19,Wednesday,August,0,Admin/Mgmt/Tech,1,1
51,management,Married,tertiary,0,1,1,cellular,1,84,1,other,0,4.383333333333334,84.0,1.0,2009-08-19,Wednesday,August,1,Admin/Mgmt/Tech,1,1
59,retired,Single,secondary,1,0,0,cellular,1,-1,0,unknown,1,5.583333333333333,,,2009-08-19,Wednesday,August,0,Student/Retired/Unemployed,0,0
44,admin.,Married,secondary,10905,0,0,cellular,2,271,1,other,1,4.0,271.0,1.0,2009-08-19,Wednesday,August,1,Admin/Mgmt/Tech,0,0
42,management,Married,tertiary,976,0,0,cellular,1,-1,0,unknown,1,2.7333333333333334,,,2009-08-19,Wednesday,August,0,Admin/Mgmt/Tech,0,0
76,retired,Married,tertiary,0,0,0,telephone,1,-1,0,unknown,0,2.8333333333333335,,,2009-08-19,Wednesday,August,0,Student/Retired/Unemployed,0,0
29,management,Single,tertiary,2531,0,0,cellular,1,-1,0,unknown,1,10.566666666666666,,,2009-08-19,Wednesday,August,0,Admin/Mgmt/Tech,0,0
32,management,Married,tertiary,1270,0,0,cellular,3,-1,0,unknown,1,3.8666666666666667,,,2009-08-19,Wednesday,August,0,Admin/Mgmt/Tech,0,0
30,management,Single,tertiary,5359,0,0,cellular,1,84,2,success,1,2.4166666666666665,84.0,2.0,2009-08-19,Wednesday,August,1,Admin/Mgmt/Tech,0,0
39,technician,Single,tertiary,139,0,0,telephone,1,79,1,failure,0,5.466666666666667,79.0,1.0,2009-08-19,Wednesday,August,1,Admin/Mgmt/Tech,0,0
38,technician,Married,secondary,10596,0,0,cellular,1,197,4,other,1,3.25,197.0,4.0,2009-08-19,Wednesday,August,1,Admin/Mgmt/Tech,0,0
36,admin.,Single,secondary,5871,0,0,cellular,2,-1,0,unknown,0,5.35,,,2009-08-19,Wednesday,August,0,Admin/Mgmt/Tech,0,0
47,housemaid,Single,secondary,80,0,0,cellular,2,-1,0,unknown,0,3.2666666666666666,,,2009-08-19,Wednesday,August,0,Blue-collar/Service,0,0
81,retired,Married,secondary,1,0,0,cellular,5,-1,0,unknown,0,1.0833333333333333,,,2009-08-19,Wednesday,August,0,Student/Retired/Unemployed,0,0
22,student,Single,tertiary,691,0,0,cellular,1,-1,0,unknown,1,5.633333333333334,,,2009-08-19,Wednesday,August,0,Student/Retired/Unemployed,0,0
34,management,Married,tertiary,4859,0,0,cellular,2,112,2,failure,0,4.366666666666666,112.0,2.0,2009-08-20,Thursday,August,1,Admin/Mgmt/Tech,0,0
28,student,Single,secondary,67,0,0,cellular,3,199,2,other,1,5.483333333333333,199.0,2.0,2009-08-20,Thursday,August,1,Student/Retired/Unemployed,0,0
74,retired,Married,primary,10253,0,0,telephone,1,-1,0,unknown,0,1.4,,,2009-08-20,Thursday,August,0,Student/Retired/Unemployed,0,0
25,entrepreneur,Single,tertiary,347,0,0,cellular,1,-1,0,unknown,1,4.45,,,2009-08-20,Thursday,August,0,Entrepreneur/Self-employed,0,0
34,self-employed,Single,tertiary,9962,0,0,cellular,1,-1,0,unknown,1,7.9,,,2009-08-20,Thursday,August,0,Entrepreneur/Self-employed,0,0
59,management,Married,tertiary,2239,0,0,cellular,6,90,1,success,1,6.283333333333333,90.0,1.0,2009-08-20,Thursday,August,1,Admin/Mgmt/Tech,0,0
59,management,Married,tertiary,1978,1,0,cellular,1,-1,0,unknown,0,15.466666666666667,,,2009-08-20,Thursday,August,0,Admin/Mgmt/Tech,1,0
63,retired,Married,primary,0,0,0,cellular,2,-1,0,unknown,0,1.8333333333333333,,,2009-08-20,Thursday,August,0,Student/Retired/Unemployed,0,0
27,technician,Single,tertiary,11862,0,0,cellular,1,87,6,failure,1,3.6166666666666667,87.0,6.0,2009-08-20,Thursday,August,1,Admin/Mgmt/Tech,0,0
51,blue-collar,Married,secondary,1797,1,0,cellular,1,-1,0,unknown,0,2.8,,,2009-08-20,Thursday,August,0,Blue-collar/Service,1,0
33,management,Single,tertiary,8514,0,0,cellular,1,-1,0,unknown,0,2.183333333333333,,,2009-08-20,Thursday,August,0,Admin/Mgmt/Tech,0,0
28,student,Single,secondary,1925,0,0,cellular,1,90,1,failure,0,2.45,90.0,1.0,2009-08-20,Thursday,August,1,Student/Retired/Unemployed,0,0
62,self-employed,Single,secondary,0,1,0,cellular,1,-1,0,unknown,1,2.6333333333333333,,,2009-08-20,Thursday,August,0,Entrepreneur/Self-employed,1,0
43,management,Married,tertiary,3186,0,0,cellular,1,-1,0,unknown,0,2.5166666666666666,,,2009-08-20,Thursday,August,0,Admin/Mgmt/Tech,0,0
50,management,Married,tertiary,24,0,0,cellular,1,-1,0,unknown,0,2.6166666666666667,,,2009-08-20,Thursday,August,0,Admin/Mgmt/Tech,0,0
24,student,Single,secondary,228,0,0,cellular,1,79,1,failure,0,1.65,79.0,1.0,2009-08-20,Thursday,August,1,Student/Retired/Unemployed,0,0
73,retired,Married,unknown,519,0,0,telephone,1,-1,0,unknown,0,1.5166666666666666,,,2009-08-20,Thursday,August,0,Student/Retired/Unemployed,0,0
35,management,Single,tertiary,1756,0,0,cellular,1,-1,0,unknown,1,3.25,,,2009-08-20,Thursday,August,0,Admin/Mgmt/Tech,0,0
45,housemaid,Married,secondary,4068,0,0,cellular,1,-1,0,unknown,1,3.066666666666667,,,2009-08-20,Thursday,August,0,Blue-collar/Service,0,0
33,admin.,Single,secondary,0,0,0,cellular,2,204,2,other,0,3.35,204.0,2.0,2009-08-20,Thursday,August,1,Admin/Mgmt/Tech,0,0
46,admin.,Married,secondary,368,0,0,cellular,1,90,4,other,1,4.883333333333334,90.0,4.0,2009-08-20,Thursday,August,1,Admin/Mgmt/Tech,0,0
48,management,Single,tertiary,1010,1,0,cellular,1,-1,0,unknown,0,1.0833333333333333,,,2009-08-20,Thursday,August,0,Admin/Mgmt/Tech,1,0
58,technician,Married,secondary,385,0,0,cellular,1,-1,0,unknown,0,1.0666666666666667,,,2009-08-20,Thursday,August,0,Admin/Mgmt/Tech,0,0
34,admin.,Married,secondary,1406,1,0,cellular,2,85,1,success,1,1.05,85.0,1.0,2009-08-20,Thursday,August,1,Admin/Mgmt/Tech,1,0
34,technician,Married,tertiary,197,0,0,cellular,3,-1,0,unknown,1,1.3,,,2009-08-20,Thursday,August,0,Admin/Mgmt/Tech,0,0
37,admin.,Single,secondary,781,0,0,cellular,1,-1,0,unknown,0,1.25,,,2009-08-20,Thursday,August,0,Admin/Mgmt/Tech,0,0
61,management,Married,secondary,967,0,0,cellular,1,-1,0,unknown,0,3.0,,,2009-08-20,Thursday,August,0,Admin/Mgmt/Tech,0,0
42,management,Married,primary,5310,1,0,cellular,1,90,3,success,1,4.55,90.0,3.0,2009-08-20,Thursday,August,1,Admin/Mgmt/Tech,1,0
21,student,Single,secondary,1746,0,0,cellular,2,-1,0,unknown,0,8.116666666666667,,,2009-08-21,Friday,August,0,Student/Retired/Unemployed,0,0
20,student,Single,secondary,215,0,0,cellular,4,183,1,other,1,3.8,183.0,1.0,2009-08-21,Friday,August,1,Student/Retired/Unemployed,0,0
60,admin.,Married,secondary,106,0,0,cellular,3,91,1,success,1,3.6,91.0,1.0,2009-08-21,Friday,August,1,Admin/Mgmt/Tech,0,0
60,housemaid,Single,secondary,2063,0,0,cellular,5,86,3,failure,0,0.9,86.0,3.0,2009-08-21,Friday,August,1,Blue-collar/Service,0,0
25,student,Single,secondary,3090,0,0,cellular,1,-1,0,unknown,0,2.316666666666667,,,2009-08-21,Friday,August,0,Student/Retired/Unemployed,0,0
39,management,Married,secondary,18,1,0,cellular,1,91,1,failure,0,1.7,91.0,1.0,2009-08-21,Friday,August,1,Admin/Mgmt/Tech,1,0
60,housemaid,Married,primary,211,0,0,cellular,1,-1,0,unknown,0,6.766666666666667,,,2009-08-21,Friday,August,0,Blue-collar/Service,0,0
47,management,Married,tertiary,0,0,1,cellular,1,-1,0,unknown,1,6.233333333333333,,,2009-08-21,Friday,August,0,Admin/Mgmt/Tech,1,0
52,admin.,Single,secondary,363,1,0,cellular,1,462,1,success,1,2.8,462.0,1.0,2009-08-21,Friday,August,1,Admin/Mgmt/Tech,1,0
64,retired,Single,secondary,630,0,0,cellular,1,-1,0,unknown,0,1.6166666666666667,,,2009-08-21,Friday,August,0,Student/Retired/Unemployed,0,0
31,management,Married,tertiary,1251,0,0,cellular,1,197,5,failure,0,4.7,197.0,5.0,2009-08-21,Friday,August,1,Admin/Mgmt/Tech,0,0
61,admin.,Married,secondary,1046,1,0,cellular,1,-1,0,unknown,1,2.6333333333333333,,,2009-08-21,Friday,August,0,Admin/Mgmt/Tech,1,0
25,student,Single,secondary,469,0,0,cellular,1,86,1,other,1,4.55,86.0,1.0,2009-08-21,Friday,August,1,Student/Retired/Unemployed,0,0
18,student,Single,unknown,35,0,0,telephone,2,-1,0,unknown,0,1.7333333333333334,,,2009-08-21,Friday,August,0,Student/Retired/Unemployed,0,0
34,admin.,Married,tertiary,10,0,0,cellular,1,91,1,failure,0,1.5,91.0,1.0,2009-08-21,Friday,August,1,Admin/Mgmt/Tech,0,0
37,admin.,Married,secondary,1314,1,0,cellular,1,91,10,failure,0,3.3333333333333335,91.0,10.0,2009-08-21,Friday,August,1,Admin/Mgmt/Tech,1,0
53,technician,Married,tertiary,0,1,0,cellular,1,-1,0,unknown,0,0.8833333333333333,,,2009-08-21,Friday,August,0,Admin/Mgmt/Tech,1,0
39,admin.,Married,unknown,3252,0,0,cellular,1,-1,0,unknown,0,4.966666666666667,,,2009-08-21,Friday,August,0,Admin/Mgmt/Tech,0,0
65,retired,Married,secondary,2326,0,1,cellular,1,-1,0,unknown,1,4.6,,,2009-08-21,Friday,August,0,Student/Retired/Unemployed,1,0
50,technician,Married,secondary,3370,0,0,cellular,2,80,2,success,1,8.85,80.0,2.0,2009-08-21,Friday,August,1,Admin/Mgmt/Tech,0,0
27,student,Single,tertiary,5741,0,0,cellular,1,88,1,failure,0,1.2,88.0,1.0,2009-08-21,Friday,August,1,Student/Retired/Unemployed,0,0
22,student,Single,secondary,144,0,0,cellular,1,-1,0,unknown,1,1.9333333333333333,,,2009-08-21,Friday,August,0,Student/Retired/Unemployed,0,0
43,admin.,Single,secondary,733,1,0,cellular,1,88,4,success,1,2.1,88.0,4.0,2009-08-21,Friday,August,1,Admin/Mgmt/Tech,1,0
59,management,Married,tertiary,474,0,0,cellular,1,-1,0,unknown,1,4.2,,,2009-08-21,Friday,August,0,Admin/Mgmt/Tech,0,0
27,management,Single,tertiary,377,0,0,cellular,3,91,1,failure,0,2.85,91.0,1.0,2009-08-21,Friday,August,1,Admin/Mgmt/Tech,0,0
53,retired,Single,tertiary,-309,1,0,cellular,2,428,2,success,1,5.716666666666667,428.0,2.0,2009-08-21,Friday,August,1,Student/Retired/Unemployed,1,0
28,student,Single,tertiary,3733,1,0,cellular,5,91,7,success,0,6.983333333333333,91.0,7.0,2009-08-21,Friday,August,1,Student/Retired/Unemployed,1,0
38,technician,Married,secondary,6728,0,0,cellular,4,-1,0,unknown,1,4.2,,,2009-08-21,Friday,August,0,Admin/Mgmt/Tech,0,0
71,retired,Single,secondary,5584,0,0,cellular,3,-1,0,unknown,1,8.9,,,2009-08-21,Friday,August,0,Student/Retired/Unemployed,0,0
32,admin.,Married,tertiary,227,0,0,cellular,2,-1,0,unknown,0,2.466666666666667,,,2009-08-21,Friday,August,0,Admin/Mgmt/Tech,0,0
57,management,Married,tertiary,16,0,0,cellular,3,-1,0,unknown,0,3.3333333333333335,,,2009-08-21,Friday,August,0,Admin/Mgmt/Tech,0,0
28,blue-collar,Married,secondary,61,1,0,cellular,1,109,3,success,1,12.4,109.0,3.0,2009-08-21,Friday,August,1,Blue-collar/Service,1,0
59,unemployed,Married,secondary,1047,0,0,cellular,1,184,3,success,1,7.3,184.0,3.0,2009-08-21,Friday,August,1,Student/Retired/Unemployed,0,0
71,retired,Married,tertiary,2651,0,0,cellular,3,200,2,failure,0,1.2166666666666666,200.0,2.0,2009-08-24,Monday,August,1,Student/Retired/Unemployed,0,0
64,retired,Married,tertiary,14170,0,0,cellular,2,-1,0,unknown,0,1.0333333333333334,,,2009-08-24,Monday,August,0,Student/Retired/Unemployed,0,0
44,management,Married,unknown,21,0,0,cellular,2,-1,0,unknown,0,5.383333333333334,,,2009-08-24,Monday,August,0,Admin/Mgmt/Tech,0,0
29,management,Single,tertiary,265,0,0,cellular,2,94,1,success,1,2.1666666666666665,94.0,1.0,2009-08-24,Monday,August,1,Admin/Mgmt/Tech,0,0
51,technician,Married,secondary,117,0,0,cellular,2,88,4,other,1,7.783333333333333,88.0,4.0,2009-08-24,Monday,August,1,Admin/Mgmt/Tech,0,0
70,retired,Married,primary,2346,0,0,cellular,3,194,2,success,0,3.1666666666666665,194.0,2.0,2009-08-24,Monday,August,1,Student/Retired/Unemployed,0,0
48,housemaid,Married,tertiary,5473,0,0,cellular,2,-1,0,unknown,1,3.8666666666666667,,,2009-08-24,Monday,August,0,Blue-collar/Service,0,0
37,management,Married,tertiary,165,0,0,cellular,1,83,1,other,0,5.25,83.0,1.0,2009-08-24,Monday,August,1,Admin/Mgmt/Tech,0,0
58,management,Married,tertiary,1313,0,0,telephone,4,-1,0,unknown,0,7.0,,,2009-08-24,Monday,August,0,Admin/Mgmt/Tech,0,0
66,retired,Married,primary,1943,0,0,cellular,1,-1,0,unknown,0,6.683333333333334,,,2009-08-24,Monday,August,0,Student/Retired/Unemployed,0,0
18,student,Single,secondary,5,0,0,cellular,2,-1,0,unknown,0,2.3833333333333333,,,2009-08-24,Monday,August,0,Student/Retired/Unemployed,0,0
39,technician,Married,secondary,116,0,0,cellular,2,94,2,success,0,1.3166666666666667,94.0,2.0,2009-08-24,Monday,August,1,Admin/Mgmt/Tech,0,0
42,admin.,Married,secondary,16517,0,0,cellular,2,279,2,failure,0,8.283333333333333,279.0,2.0,2009-08-24,Monday,August,1,Admin/Mgmt/Tech,0,0
40,unemployed,Married,tertiary,2430,0,0,cellular,2,-1,0,unknown,0,1.45,,,2009-08-24,Monday,August,0,Student/Retired/Unemployed,0,0
51,housemaid,Married,unknown,2337,1,0,cellular,4,90,7,failure,0,0.7666666666666667,90.0,7.0,2009-08-25,Tuesday,August,1,Blue-collar/Service,1,0
77,retired,Married,primary,680,0,0,telephone,3,-1,0,unknown,0,1.7166666666666666,,,2009-08-25,Tuesday,August,0,Student/Retired/Unemployed,0,0
72,retired,Married,secondary,676,0,0,cellular,3,-1,0,unknown,0,3.1333333333333333,,,2009-08-25,Tuesday,August,0,Student/Retired/Unemployed,0,0
40,management,Single,tertiary,0,1,0,cellular,2,95,4,success,0,1.3166666666666667,95.0,4.0,2009-08-25,Tuesday,August,1,Admin/Mgmt/Tech,1,0
